obj_id,activity,enabled_time,start_time,end_time,role,resource,wip_wait,wip_start,wip_end,wip_activity,ro_total,ro_single,queue,prefix,relationships,attribute_object,attribute_event
item_93_0,Pick Item,2026-01-01 15:38:26,2026-01-01 15:38:26,2026-01-01 15:42:40,Role 2 item,Sue,289,289,289,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_93'},{'Price': 625},{}
item_93_1,Pick Item,2026-01-01 15:38:26,2026-01-01 15:38:26,2026-01-01 15:44:43,Role 2 item,Bob,289,289,289,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_93'},{'Price': 519},{}
order_110,Place Order,2026-01-01 09:22:38,2026-01-01 15:15:56,2026-01-01 15:49:11,Role 1 order,Francy,51,283,289,4,"[0.0, 1.0, 0.0, 0.0, 0.5]",1.0,43,['Place Order'],"{'item_110_1', 'item_110_0'}",{},{}
item_110_0,Select,2026-01-01 15:49:11,2026-01-01 15:49:11,2026-01-01 15:50:11,Role 1 item,Max,291,291,291,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_110'},{'Price': 453},{}
item_110_1,Select,2026-01-01 15:49:11,2026-01-01 15:49:11,2026-01-01 15:50:11,Role 1 item,Sara,291,291,291,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_110'},{'Price': 505},{}
item_110_1,Pick Item,2026-01-01 15:50:11,2026-01-01 15:50:11,2026-01-01 15:55:24,Role 2 item,Alice,291,291,291,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_110'},{'Price': 505},{}
item_110_0,Pick Item,2026-01-01 15:50:11,2026-01-01 15:50:11,2026-01-01 15:56:17,Role 2 item,Denise,291,291,291,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_110'},{'Price': 453},{}
order_100,Place Order,2026-01-01 09:23:26,2026-01-01 15:29:11,2026-01-01 15:57:27,Role 1 order,Pete,53,287,291,4,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,45,['Place Order'],"{'item_100_0', 'item_100_1'}",{},{}
item_100_0,Select,2026-01-01 15:57:27,2026-01-01 15:57:27,2026-01-01 15:58:27,Role 1 item,Pete,293,293,293,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_100'},{'Price': 646},{}
item_100_1,Select,2026-01-01 15:57:27,2026-01-01 15:57:27,2026-01-01 15:58:27,Role 1 item,Sue,293,293,293,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_100'},{'Price': 739},{}
order_151,Place Order,2026-01-01 09:22:25,2026-01-01 15:13:29,2026-01-01 15:58:50,Role 1 order,Dylan,50,281,293,4,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,42,['Place Order'],"{'item_151_1', 'item_151_0'}",{},{}
item_151_0,Select,2026-01-01 15:58:50,2026-01-01 15:58:50,2026-01-01 15:59:50,Role 1 item,Max,295,295,295,2,"[0.0, 1.0, 0.0, 0.5, 0.5]",0.5,0,['Select'],{'order_151'},{'Price': 398},{}
item_151_1,Select,2026-01-01 15:58:50,2026-01-01 15:58:50,2026-01-01 15:59:50,Role 1 item,Sara,295,295,295,2,"[0.0, 1.0, 0.0, 0.5, 0.5]",0.5,0,['Select'],{'order_151'},{'Price': 837},{}
item_100_0,Pick Item,2026-01-01 15:58:27,2026-01-01 15:58:27,2026-01-01 16:02:17,Role 2 item,Sue,293,293,295,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_100'},{'Price': 646},{}
order_155,Place Order,2026-01-01 09:23:27,2026-01-01 15:37:26,2026-01-01 16:02:41,Role 1 order,Sue,54,289,295,4,"[0.0, 1.0, 0.0, 0.0, 0.25]",1.0,45,['Place Order'],"{'item_155_1', 'item_155_0'}",{},{}
item_100_1,Pick Item,2026-01-01 15:58:27,2026-01-01 15:58:27,2026-01-01 16:02:44,Role 2 item,Bob,293,293,297,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_100'},{'Price': 739},{}
item_151_1,Pick Item,2026-01-01 15:59:50,2026-01-01 15:59:50,2026-01-01 16:03:23,Role 2 item,Denise,295,295,297,4,"[0.0, 1.0, 0.0, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_151'},{'Price': 837},{}
item_155_0,Select,2026-01-01 16:02:41,2026-01-01 16:02:41,2026-01-01 16:03:41,Role 1 item,Pete,297,297,297,2,"[0.0, 1.0, 0.0, 0.5, 0.75]",0.5,0,['Select'],{'order_155'},{'Price': 655},{}
item_155_1,Select,2026-01-01 16:02:41,2026-01-01 16:02:41,2026-01-01 16:03:41,Role 1 item,Sue,297,297,297,2,"[0.0, 1.0, 0.0, 0.5, 0.75]",0.5,0,['Select'],{'order_155'},{'Price': 472},{}
item_151_0,Pick Item,2026-01-01 15:59:50,2026-01-01 15:59:50,2026-01-01 16:03:49,Role 2 item,Alice,295,295,297,4,"[0.0, 1.0, 0.0, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_151'},{'Price': 398},{}
item_155_0,Pick Item,2026-01-01 16:03:41,2026-01-01 16:03:41,2026-01-01 16:08:48,Role 2 item,Sue,297,297,297,3,"[0.0, 1.0, 0.0, 0.0, 0.75]",0.75,0,"['Select', 'Pick Item']",{'order_155'},{'Price': 655},{}
item_155_1,Pick Item,2026-01-01 16:03:41,2026-01-01 16:03:41,2026-01-01 16:12:11,Role 2 item,Bob,297,297,297,3,"[0.0, 1.0, 0.0, 0.0, 0.75]",0.75,0,"['Select', 'Pick Item']",{'order_155'},{'Price': 472},{}
order_152,Place Order,2026-01-01 09:23:59,2026-01-01 15:57:27,2026-01-01 16:12:24,Role 1 order,Pete,56,293,297,4,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,48,['Place Order'],"{'item_152_1', 'item_152_0'}",{},{}
item_152_0,Select,2026-01-01 16:12:24,2026-01-01 16:12:24,2026-01-01 16:13:24,Role 1 item,Max,299,299,299,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_152'},{'Price': 519},{}
item_152_1,Select,2026-01-01 16:12:24,2026-01-01 16:12:24,2026-01-01 16:13:24,Role 1 item,Sara,299,299,299,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_152'},{'Price': 185},{}
order_9,Place Order,2026-01-01 09:24:02,2026-01-01 15:58:50,2026-01-01 16:15:30,Role 1 order,Dylan,57,295,299,4,"[0.0, 1.0, 0.0, 0.0, 0.5]",1.0,48,['Place Order'],"{'item_9_0', 'item_9_1'}",{},{}
item_152_0,Pick Item,2026-01-01 16:13:24,2026-01-01 16:13:24,2026-01-01 16:16:22,Role 2 item,Denise,299,299,301,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_152'},{'Price': 519},{}
item_9_0,Select,2026-01-01 16:15:30,2026-01-01 16:15:30,2026-01-01 16:16:30,Role 1 item,Pete,301,301,301,2,"[0.0, 1.0, 0.0, 0.5, 0.5]",0.5,0,['Select'],{'order_9'},{'Price': 998},{}
item_9_1,Select,2026-01-01 16:15:30,2026-01-01 16:15:30,2026-01-01 16:16:30,Role 1 item,Sue,301,301,301,2,"[0.0, 1.0, 0.0, 0.5, 0.5]",0.5,0,['Select'],{'order_9'},{'Price': 297},{}
item_152_1,Pick Item,2026-01-01 16:13:24,2026-01-01 16:13:24,2026-01-01 16:19:10,Role 2 item,Alice,299,299,301,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_152'},{'Price': 185},{}
item_9_0,Pick Item,2026-01-01 16:16:30,2026-01-01 16:16:30,2026-01-01 16:19:23,Role 2 item,Sue,301,301,301,2,"[0.0, 1.0, 0.0, 0.25, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_9'},{'Price': 998},{}
item_9_1,Remove Item,2026-01-01 16:16:30,2026-01-01 16:16:30,2026-01-01 16:20:29,Role 1 item,Max,301,301,301,1,"[0.0, 1.0, 0.0, 0.25, 0.5]",0.25,0,"['Select', 'Remove Item']",{'order_9'},{'Price': 297},{}
order_190,Place Order,2026-01-01 09:24:10,2026-01-01 16:02:41,2026-01-01 16:29:30,Role 1 order,Sue,58,297,300,4,"[0.0, 1.0, 0.0, 0.0, 0.75]",1.0,49,['Place Order'],"{'item_190_0', 'item_190_1'}",{},{}
item_190_0,Select,2026-01-01 16:29:30,2026-01-01 16:29:30,2026-01-01 16:30:30,Role 1 item,Sara,302,302,302,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_190'},{'Price': 516},{}
item_190_1,Select,2026-01-01 16:29:30,2026-01-01 16:29:30,2026-01-01 16:30:30,Role 1 item,Pete,302,302,302,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_190'},{'Price': 600},{}
item_190_0,Pick Item,2026-01-01 16:30:30,2026-01-01 16:30:30,2026-01-01 16:33:58,Role 2 item,Bob,302,302,302,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_190'},{'Price': 516},{}
item_190_1,Pick Item,2026-01-01 16:30:30,2026-01-01 16:30:30,2026-01-01 16:35:37,Role 2 item,Denise,302,302,302,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_190'},{'Price': 600},{}
order_0,Place Order,2026-01-01 09:24:29,2026-01-01 16:15:30,2026-01-01 16:38:38,Role 1 order,Dylan,60,301,302,4,"[0.0, 1.0, 0.0, 0.0, 0.5]",1.0,51,['Place Order'],"{'item_0_0', 'item_0_1'}",{},{}
order_30,Place Order,2026-01-01 09:23:45,2026-01-01 15:49:11,2026-01-01 16:38:53,Role 1 order,Francy,55,291,304,4,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,47,['Place Order'],"{'item_30_0', 'item_30_1'}",{},{}
item_0_0,Select,2026-01-01 16:38:38,2026-01-01 16:38:38,2026-01-01 16:39:38,Role 1 item,Sue,304,304,306,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_0'},{'Price': 182},{}
item_0_1,Select,2026-01-01 16:38:38,2026-01-01 16:38:38,2026-01-01 16:39:38,Role 1 item,Max,304,304,306,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_0'},{'Price': 926},{}
item_30_0,Select,2026-01-01 16:38:53,2026-01-01 16:38:53,2026-01-01 16:39:53,Role 1 item,Sara,306,306,306,4,"[0.0, 1.0, 0.0, 1.0, 0.0]",1.0,0,['Select'],{'order_30'},{'Price': 842},{}
item_30_1,Select,2026-01-01 16:38:53,2026-01-01 16:38:53,2026-01-01 16:39:53,Role 1 item,Pete,306,306,306,4,"[0.0, 1.0, 0.0, 1.0, 0.0]",1.0,0,['Select'],{'order_30'},{'Price': 413},{}
item_0_0,Pick Item,2026-01-01 16:39:38,2026-01-01 16:39:38,2026-01-01 16:43:24,Role 2 item,Alice,306,306,306,2,"[0.0, 1.0, 0.0, 0.5, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_0'},{'Price': 182},{}
item_30_1,Pick Item,2026-01-01 16:39:53,2026-01-01 16:39:53,2026-01-01 16:43:56,Role 2 item,Denise,306,306,306,4,"[0.0, 1.0, 0.0, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_30'},{'Price': 413},{}
item_0_1,Pick Item,2026-01-01 16:39:38,2026-01-01 16:39:38,2026-01-01 16:46:35,Role 2 item,Sue,306,306,306,2,"[0.0, 1.0, 0.0, 0.5, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_0'},{'Price': 926},{}
item_30_0,Pick Item,2026-01-01 16:39:53,2026-01-01 16:39:53,2026-01-01 16:47:07,Role 2 item,Bob,306,306,306,4,"[0.0, 1.0, 0.0, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_30'},{'Price': 842},{}
order_82,Place Order,2026-01-01 09:24:25,2026-01-01 16:12:24,2026-01-01 16:47:28,Role 1 order,Pete,59,299,306,4,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,51,['Place Order'],"{'item_82_1', 'item_82_0'}",{},{}
item_82_0,Select,2026-01-01 16:47:28,2026-01-01 16:47:28,2026-01-01 16:48:28,Role 1 item,Sue,308,308,308,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_82'},{'Price': 612},{}
item_82_1,Select,2026-01-01 16:47:28,2026-01-01 16:47:28,2026-01-01 16:48:28,Role 1 item,Max,308,308,308,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_82'},{'Price': 466},{}
item_82_1,Pick Item,2026-01-01 16:48:28,2026-01-01 16:48:28,2026-01-01 16:52:56,Role 2 item,Denise,308,308,308,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_82'},{'Price': 466},{}
item_82_0,Pick Item,2026-01-01 16:48:28,2026-01-01 16:48:28,2026-01-01 16:54:13,Role 2 item,Alice,308,308,308,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_82'},{'Price': 612},{}
order_73,Place Order,2026-01-01 09:24:50,2026-01-01 16:29:30,2026-01-01 17:04:45,Role 1 order,Sue,61,302,308,4,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,53,['Place Order'],"{'item_73_0', 'item_73_1'}",{},{}
item_73_0,Select,2026-01-01 17:04:45,2026-01-01 17:04:45,2026-01-01 17:05:45,Role 1 item,Sara,310,310,310,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_73'},{'Price': 112},{}
item_73_1,Select,2026-01-01 17:04:45,2026-01-01 17:04:45,2026-01-01 17:05:45,Role 1 item,Pete,310,310,310,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_73'},{'Price': 699},{}
order_59,Place Order,2026-01-01 09:25:17,2026-01-01 16:47:28,2026-01-01 17:10:15,Role 1 order,Pete,64,308,310,4,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,56,['Place Order'],"{'item_59_1', 'item_59_0'}",{},{}
item_73_1,Pick Item,2026-01-01 17:05:45,2026-01-01 17:05:45,2026-01-01 17:10:36,Role 2 item,Bob,310,310,312,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_73'},{'Price': 699},{}
order_130,Place Order,2026-01-01 09:25:07,2026-01-01 16:38:53,2026-01-01 17:10:40,Role 1 order,Francy,63,306,312,4,"[0.0, 1.0, 0.0, 0.5, 0.0]",1.0,55,['Place Order'],"{'item_130_0', 'item_130_1'}",{},{}
item_59_0,Select,2026-01-01 17:10:15,2026-01-01 17:10:15,2026-01-01 17:11:15,Role 1 item,Sue,312,312,314,2,"[0.0, 1.0, 0.0, 0.5, 0.5]",0.5,0,['Select'],{'order_59'},{'Price': 381},{}
item_59_1,Select,2026-01-01 17:10:15,2026-01-01 17:10:15,2026-01-01 17:11:15,Role 1 item,Max,312,312,314,2,"[0.0, 1.0, 0.0, 0.5, 0.5]",0.5,0,['Select'],{'order_59'},{'Price': 739},{}
item_130_0,Select,2026-01-01 17:10:40,2026-01-01 17:10:40,2026-01-01 17:11:40,Role 1 item,Sara,314,314,314,4,"[0.0, 1.0, 0.0, 1.0, 0.25]",1.0,0,['Select'],{'order_130'},{'Price': 693},{}
item_130_1,Select,2026-01-01 17:10:40,2026-01-01 17:10:40,2026-01-01 17:11:40,Role 1 item,Pete,314,314,314,4,"[0.0, 1.0, 0.0, 1.0, 0.25]",1.0,0,['Select'],{'order_130'},{'Price': 232},{}
item_73_0,Pick Item,2026-01-01 17:05:45,2026-01-01 17:05:45,2026-01-01 17:12:12,Role 2 item,Sue,310,310,314,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_73'},{'Price': 112},{}
item_130_1,Pick Item,2026-01-01 17:11:40,2026-01-01 17:11:40,2026-01-01 17:14:47,Role 2 item,Bob,314,314,314,4,"[0.0, 1.0, 0.0, 0.25, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_130'},{'Price': 232},{}
item_130_0,Pick Item,2026-01-01 17:11:40,2026-01-01 17:11:40,2026-01-01 17:14:52,Role 2 item,Alice,314,314,314,4,"[0.0, 1.0, 0.0, 0.25, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_130'},{'Price': 693},{}
item_59_0,Remove Item,2026-01-01 17:11:15,2026-01-01 17:11:15,2026-01-01 17:16:03,Role 1 item,Sue,314,314,314,1,"[0.0, 1.0, 0.0, 0.75, 0.5]",0.75,0,"['Select', 'Remove Item']",{'order_59'},{'Price': 381},{}
item_59_1,Pick Item,2026-01-01 17:11:15,2026-01-01 17:11:15,2026-01-01 17:17:00,Role 2 item,Denise,314,314,313,2,"[0.0, 1.0, 0.0, 0.75, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_59'},{'Price': 739},{}
order_184,Place Order,2026-01-01 09:25:24,2026-01-01 17:04:45,2026-01-01 17:21:40,Role 1 order,Sue,65,310,313,4,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,56,['Place Order'],"{'item_184_1', 'item_184_0'}",{},{}
item_184_0,Select,2026-01-01 17:21:40,2026-01-01 17:21:40,2026-01-01 17:22:40,Role 1 item,Max,315,315,315,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_184'},{'Price': 748},{}
item_184_1,Select,2026-01-01 17:21:40,2026-01-01 17:21:40,2026-01-01 17:22:40,Role 1 item,Sara,315,315,315,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_184'},{'Price': 778},{}
order_133,Place Order,2026-01-01 09:24:50,2026-01-01 16:38:38,2026-01-01 17:22:45,Role 1 order,Dylan,62,304,315,4,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,53,['Place Order'],"{'item_133_1', 'item_133_0'}",{},{}
item_133_0,Select,2026-01-01 17:22:45,2026-01-01 17:22:45,2026-01-01 17:23:45,Role 1 item,Pete,317,317,317,2,"[0.0, 1.0, 0.0, 0.5, 0.5]",0.5,0,['Select'],{'order_133'},{'Price': 191},{}
item_133_1,Select,2026-01-01 17:22:45,2026-01-01 17:22:45,2026-01-01 17:23:45,Role 1 item,Sue,317,317,317,2,"[0.0, 1.0, 0.0, 0.5, 0.5]",0.5,0,['Select'],{'order_133'},{'Price': 408},{}
item_184_1,Pick Item,2026-01-01 17:22:40,2026-01-01 17:22:40,2026-01-01 17:26:07,Role 2 item,Bob,315,315,317,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_184'},{'Price': 778},{}
item_184_0,Pick Item,2026-01-01 17:22:40,2026-01-01 17:22:40,2026-01-01 17:27:17,Role 2 item,Sue,315,315,317,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_184'},{'Price': 748},{}
item_133_0,Pick Item,2026-01-01 17:23:45,2026-01-01 17:23:45,2026-01-01 17:28:28,Role 2 item,Alice,317,317,317,4,"[0.0, 1.0, 0.0, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_133'},{'Price': 191},{}
item_133_1,Pick Item,2026-01-01 17:23:45,2026-01-01 17:23:45,2026-01-01 17:28:40,Role 2 item,Denise,317,317,317,4,"[0.0, 1.0, 0.0, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_133'},{'Price': 408},{}
order_74,Place Order,2026-01-01 09:25:26,2026-01-01 17:10:15,2026-01-01 17:38:53,Role 1 order,Pete,66,312,317,4,"[0.0, 1.0, 0.0, 0.0, 0.5]",1.0,56,['Place Order'],"{'item_74_0', 'item_74_1'}",{},{}
item_74_0,Select,2026-01-01 17:38:53,2026-01-01 17:38:53,2026-01-01 17:39:53,Role 1 item,Max,319,319,319,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_74'},{'Price': 552},{}
item_74_1,Select,2026-01-01 17:38:53,2026-01-01 17:38:53,2026-01-01 17:39:53,Role 1 item,Sara,319,319,319,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_74'},{'Price': 393},{}
item_74_0,Pick Item,2026-01-01 17:39:53,2026-01-01 17:39:53,2026-01-01 17:42:56,Role 2 item,Bob,319,319,319,1,"[0.0, 1.0, 0.0, 0.25, 0.25]",0.25,0,"['Select', 'Pick Item']",{'order_74'},{'Price': 552},{}
item_74_1,Remove Item,2026-01-01 17:39:53,2026-01-01 17:39:53,2026-01-01 17:43:37,Role 1 item,Pete,319,319,319,1,"[0.0, 1.0, 0.0, 0.25, 0.25]",0.25,0,"['Select', 'Remove Item']",{'order_74'},{'Price': 393},{}
order_127,Place Order,2026-01-01 09:25:35,2026-01-01 17:21:40,2026-01-01 17:51:42,Role 1 order,Sue,68,315,318,4,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,58,['Place Order'],"{'item_127_0', 'item_127_1'}",{},{}
item_127_0,Select,2026-01-01 17:51:42,2026-01-01 17:51:42,2026-01-01 17:52:42,Role 1 item,Sue,320,320,320,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_127'},{'Price': 997},{}
item_127_1,Select,2026-01-01 17:51:42,2026-01-01 17:51:42,2026-01-01 17:52:42,Role 1 item,Max,320,320,320,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_127'},{'Price': 164},{}
item_127_0,Pick Item,2026-01-01 17:52:42,2026-01-01 17:52:42,2026-01-01 17:53:39,Role 2 item,Sue,320,320,320,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_127'},{'Price': 997},{}
item_127_1,Pick Item,2026-01-01 17:52:42,2026-01-01 17:52:42,2026-01-01 17:58:01,Role 2 item,Alice,320,320,320,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_127'},{'Price': 164},{}
order_178,Place Order,2026-01-01 09:25:38,2026-01-01 17:22:45,2026-01-01 17:58:40,Role 1 order,Dylan,69,317,320,4,"[0.0, 1.0, 0.0, 0.0, 0.5]",1.0,59,['Place Order'],"{'item_178_1', 'item_178_0'}",{},{}
item_178_0,Select,2026-01-01 17:58:40,2026-01-01 17:58:40,2026-01-01 17:59:40,Role 1 item,Sara,322,322,322,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_178'},{'Price': 350},{}
item_178_1,Select,2026-01-01 17:58:40,2026-01-01 17:58:40,2026-01-01 17:59:40,Role 1 item,Pete,322,322,322,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_178'},{'Price': 711},{}
item_178_0,Pick Item,2026-01-01 17:59:40,2026-01-01 17:59:40,2026-01-01 18:03:04,Role 2 item,Denise,322,322,322,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_178'},{'Price': 350},{}
order_156,Place Order,2026-01-01 09:25:31,2026-01-01 17:10:40,2026-01-01 18:03:07,Role 1 order,Francy,67,314,322,4,"[0.0, 1.0, 0.0, 0.5, 0.25]",1.0,57,['Place Order'],"{'item_156_1', 'item_156_0'}",{},{}
item_178_1,Pick Item,2026-01-01 17:59:40,2026-01-01 17:59:40,2026-01-01 18:03:51,Role 2 item,Bob,322,322,324,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_178'},{'Price': 711},{}
item_156_0,Select,2026-01-01 18:03:07,2026-01-01 18:03:07,2026-01-01 18:04:07,Role 1 item,Sue,324,324,324,2,"[0.0, 1.0, 0.0, 0.5, 0.25]",0.5,0,['Select'],{'order_156'},{'Price': 177},{}
item_156_1,Select,2026-01-01 18:03:07,2026-01-01 18:03:07,2026-01-01 18:04:07,Role 1 item,Max,324,324,324,2,"[0.0, 1.0, 0.0, 0.5, 0.25]",0.5,0,['Select'],{'order_156'},{'Price': 561},{}
item_156_1,Pick Item,2026-01-01 18:04:07,2026-01-01 18:04:07,2026-01-01 18:09:27,Role 2 item,Alice,324,324,324,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_156'},{'Price': 561},{}
order_68,Place Order,2026-01-01 09:26:01,2026-01-01 17:38:53,2026-01-01 18:09:46,Role 1 order,Pete,70,319,324,4,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,62,['Place Order'],"{'item_68_1', 'item_68_0'}",{},{}
item_68_0,Select,2026-01-01 18:09:46,2026-01-01 18:09:46,2026-01-01 18:10:46,Role 1 item,Sara,326,326,326,2,"[0.0, 1.0, 0.0, 0.5, 0.25]",0.5,0,['Select'],{'order_68'},{'Price': 119},{}
item_68_1,Select,2026-01-01 18:09:46,2026-01-01 18:09:46,2026-01-01 18:10:46,Role 1 item,Pete,326,326,326,2,"[0.0, 1.0, 0.0, 0.5, 0.25]",0.5,0,['Select'],{'order_68'},{'Price': 908},{}
item_156_0,Pick Item,2026-01-01 18:04:07,2026-01-01 18:04:07,2026-01-01 18:11:04,Role 2 item,Sue,324,324,326,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_156'},{'Price': 177},{}
item_68_0,Remove Item,2026-01-01 18:10:46,2026-01-01 18:10:46,2026-01-01 18:14:29,Role 1 item,Sue,326,326,326,1,"[0.0, 1.0, 0.0, 0.25, 0.5]",0.25,0,"['Select', 'Remove Item']",{'order_68'},{'Price': 119},{}
item_68_1,Pick Item,2026-01-01 18:10:46,2026-01-01 18:10:46,2026-01-01 18:15:23,Role 2 item,Denise,326,326,325,2,"[0.0, 1.0, 0.0, 0.25, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_68'},{'Price': 908},{}
order_181,Place Order,2026-01-01 09:26:17,2026-01-01 17:51:42,2026-01-01 18:22:26,Role 1 order,Sue,71,320,325,4,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,63,['Place Order'],"{'item_181_0', 'item_181_1'}",{},{}
item_181_0,Select,2026-01-01 18:22:26,2026-01-01 18:22:26,2026-01-01 18:23:26,Role 1 item,Max,327,327,327,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_181'},{'Price': 403},{}
item_181_1,Select,2026-01-01 18:22:26,2026-01-01 18:22:26,2026-01-01 18:23:26,Role 1 item,Sara,327,327,327,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_181'},{'Price': 453},{}
item_181_1,Pick Item,2026-01-01 18:23:26,2026-01-01 18:23:26,2026-01-01 18:28:21,Role 2 item,Alice,327,327,327,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_181'},{'Price': 453},{}
item_181_0,Pick Item,2026-01-01 18:23:26,2026-01-01 18:23:26,2026-01-01 18:29:16,Role 2 item,Bob,327,327,327,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_181'},{'Price': 403},{}
