obj_id,activity,enabled_time,start_time,end_time,role,resource,wip_wait,wip_start,wip_end,wip_activity,ro_total,ro_single,queue,prefix,relationships,attribute_object,attribute_event
order_51,Place Order,2026-01-01 09:41:15,2026-01-02 02:38:24,2026-01-02 03:03:59,Role 1 order,Sue,143,438,444,4,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,126,['Place Order'],"{'item_51_0', 'item_51_1'}",{},{}
item_86_1,Pick Item,2026-01-02 03:00:31,2026-01-02 03:00:31,2026-01-02 03:04:20,Role 2 item,Alice,442,442,446,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_86'},{'Price': 567},{}
item_33_0,Select,2026-01-02 03:03:44,2026-01-02 03:03:44,2026-01-02 03:04:44,Role 1 item,Sara,444,444,446,2,"[0.0, 1.0, 0.0, 0.5, 0.5]",0.5,0,['Select'],{'order_33'},{'Price': 1000},{}
item_33_1,Select,2026-01-02 03:03:44,2026-01-02 03:03:44,2026-01-02 03:04:44,Role 1 item,Pete,444,444,446,2,"[0.0, 1.0, 0.0, 0.5, 0.5]",0.5,0,['Select'],{'order_33'},{'Price': 145},{}
item_51_0,Select,2026-01-02 03:03:59,2026-01-02 03:03:59,2026-01-02 03:04:59,Role 1 item,Sue,446,446,446,4,"[0.0, 1.0, 0.0, 1.0, 0.5]",1.0,0,['Select'],{'order_51'},{'Price': 316},{}
item_51_1,Select,2026-01-02 03:03:59,2026-01-02 03:03:59,2026-01-02 03:04:59,Role 1 item,Max,446,446,446,4,"[0.0, 1.0, 0.0, 1.0, 0.5]",1.0,0,['Select'],{'order_51'},{'Price': 938},{}
item_86_0,Pick Item,2026-01-02 03:00:31,2026-01-02 03:00:31,2026-01-02 03:05:18,Role 2 item,Denise,442,442,446,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_86'},{'Price': 754},{}
item_33_0,Pick Item,2026-01-02 03:04:44,2026-01-02 03:04:44,2026-01-02 03:09:07,Role 2 item,Bob,446,446,446,3,"[0.0, 1.0, 0.0, 0.5, 0.75]",0.75,0,"['Select', 'Pick Item']",{'order_33'},{'Price': 1000},{}
item_51_1,Pick Item,2026-01-02 03:04:59,2026-01-02 03:05:18,2026-01-02 03:10:01,Role 2 item,Denise,446,446,446,4,"[0.0, 1.0, 0.0, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_51'},{'Price': 938},{}
item_51_0,Pick Item,2026-01-02 03:04:59,2026-01-02 03:04:59,2026-01-02 03:11:32,Role 2 item,Alice,446,446,446,4,"[0.0, 1.0, 0.0, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_51'},{'Price': 316},{}
item_33_1,Pick Item,2026-01-02 03:04:44,2026-01-02 03:04:44,2026-01-02 03:11:38,Role 2 item,Sue,446,446,446,3,"[0.0, 1.0, 0.0, 0.5, 0.75]",0.75,0,"['Select', 'Pick Item']",{'order_33'},{'Price': 145},{}
order_118,Place Order,2026-01-01 09:42:03,2026-01-02 02:40:55,2026-01-02 03:22:16,Role 1 order,Dylan,144,440,446,4,"[0.0, 1.0, 0.0, 0.0, 0.5]",1.0,128,['Place Order'],"{'item_118_0', 'item_118_1'}",{},{}
item_118_0,Select,2026-01-02 03:22:16,2026-01-02 03:22:16,2026-01-02 03:23:16,Role 1 item,Sara,448,448,448,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_118'},{'Price': 602},{}
item_118_1,Select,2026-01-02 03:22:16,2026-01-02 03:22:16,2026-01-02 03:23:16,Role 1 item,Pete,448,448,448,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_118'},{'Price': 571},{}
item_118_0,Pick Item,2026-01-02 03:23:16,2026-01-02 03:23:16,2026-01-02 03:27:24,Role 2 item,Bob,448,448,448,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_118'},{'Price': 602},{}
item_118_1,Pick Item,2026-01-02 03:23:16,2026-01-02 03:23:16,2026-01-02 03:27:31,Role 2 item,Denise,448,448,448,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_118'},{'Price': 571},{}
order_75,Place Order,2026-01-01 09:42:05,2026-01-02 02:59:31,2026-01-02 03:37:30,Role 1 order,Francy,145,442,448,4,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,128,['Place Order'],"{'item_75_0', 'item_75_1'}",{},{}
order_111,Place Order,2026-01-01 09:42:45,2026-01-02 03:03:59,2026-01-02 03:38:26,Role 1 order,Sue,147,446,450,4,"[0.0, 1.0, 0.0, 0.5, 0.5]",1.0,131,['Place Order'],"{'item_111_1', 'item_111_0'}",{},{}
item_75_0,Select,2026-01-02 03:37:30,2026-01-02 03:37:30,2026-01-02 03:38:30,Role 1 item,Sue,450,450,452,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_75'},{'Price': 308},{}
item_75_1,Select,2026-01-02 03:37:30,2026-01-02 03:37:30,2026-01-02 03:38:30,Role 1 item,Max,450,450,452,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_75'},{'Price': 319},{}
item_111_0,Select,2026-01-02 03:38:26,2026-01-02 03:38:26,2026-01-02 03:39:26,Role 1 item,Sara,452,452,452,4,"[0.0, 1.0, 0.0, 1.0, 0.0]",1.0,0,['Select'],{'order_111'},{'Price': 492},{}
item_111_1,Select,2026-01-02 03:38:26,2026-01-02 03:38:26,2026-01-02 03:39:26,Role 1 item,Pete,452,452,452,4,"[0.0, 1.0, 0.0, 1.0, 0.0]",1.0,0,['Select'],{'order_111'},{'Price': 789},{}
order_171,Place Order,2026-01-01 09:42:46,2026-01-02 03:22:16,2026-01-02 03:40:02,Role 1 order,Dylan,148,448,452,4,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,131,['Place Order'],"{'item_171_1', 'item_171_0'}",{},{}
item_171_0,Select,2026-01-02 03:40:02,2026-01-02 03:40:02,2026-01-02 03:41:02,Role 1 item,Sara,454,454,454,2,"[0.0, 1.0, 0.0, 1.0, 0.5]",1.0,0,['Select'],{'order_171'},{'Price': 271},{}
item_171_1,Select,2026-01-02 03:40:02,2026-01-02 03:40:02,2026-01-02 03:41:02,Role 1 item,Pete,454,454,454,2,"[0.0, 1.0, 0.0, 1.0, 0.5]",1.0,0,['Select'],{'order_171'},{'Price': 485},{}
item_75_1,Remove Item,2026-01-02 03:38:30,2026-01-02 03:38:30,2026-01-02 03:42:24,Role 1 item,Sue,452,452,454,1,"[0.0, 1.0, 0.0, 0.75, 0.25]",0.75,0,"['Select', 'Remove Item']",{'order_75'},{'Price': 319},{}
item_75_0,Pick Item,2026-01-02 03:38:30,2026-01-02 03:38:30,2026-01-02 03:43:05,Role 2 item,Alice,452,452,453,1,"[0.0, 1.0, 0.0, 0.75, 0.25]",0.25,0,"['Select', 'Pick Item']",{'order_75'},{'Price': 308},{}
item_111_0,Remove Item,2026-01-02 03:39:26,2026-01-02 03:39:26,2026-01-02 03:43:11,Role 1 item,Max,452,452,453,2,"[0.0, 1.0, 0.0, 0.5, 0.5]",0.5,0,"['Select', 'Remove Item']",{'order_111'},{'Price': 492},{}
order_97,Place Order,2026-01-01 09:42:22,2026-01-02 03:03:44,2026-01-02 03:44:59,Role 1 order,Pete,146,444,452,4,"[0.0, 1.0, 0.0, 0.0, 0.5]",1.0,130,['Place Order'],"{'item_97_0', 'item_97_1'}",{},{}
item_97_0,Select,2026-01-02 03:44:59,2026-01-02 03:44:59,2026-01-02 03:45:59,Role 1 item,Sara,454,454,454,2,"[0.0, 1.0, 0.0, 0.5, 0.75]",0.5,0,['Select'],{'order_97'},{'Price': 838},{}
item_97_1,Select,2026-01-02 03:44:59,2026-01-02 03:44:59,2026-01-02 03:45:59,Role 1 item,Pete,454,454,454,2,"[0.0, 1.0, 0.0, 0.5, 0.75]",0.5,0,['Select'],{'order_97'},{'Price': 305},{}
item_171_1,Pick Item,2026-01-02 03:41:02,2026-01-02 03:41:02,2026-01-02 03:46:00,Role 2 item,Denise,454,454,454,4,"[0.0, 1.0, 0.0, 0.5, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_171'},{'Price': 485},{}
item_171_0,Pick Item,2026-01-02 03:41:02,2026-01-02 03:41:02,2026-01-02 03:46:56,Role 2 item,Bob,454,454,454,4,"[0.0, 1.0, 0.0, 0.5, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_171'},{'Price': 271},{}
item_111_1,Pick Item,2026-01-02 03:39:26,2026-01-02 03:39:26,2026-01-02 03:47:13,Role 2 item,Sue,452,452,454,2,"[0.0, 1.0, 0.0, 0.5, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_111'},{'Price': 789},{}
item_97_0,Pick Item,2026-01-02 03:45:59,2026-01-02 03:45:59,2026-01-02 03:50:58,Role 2 item,Alice,454,454,454,4,"[0.0, 1.0, 0.0, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_97'},{'Price': 838},{}
item_97_1,Pick Item,2026-01-02 03:45:59,2026-01-02 03:46:00,2026-01-02 03:53:38,Role 2 item,Denise,454,454,454,4,"[0.0, 1.0, 0.0, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_97'},{'Price': 305},{}
order_187,Place Order,2026-01-01 09:42:55,2026-01-02 03:38:26,2026-01-02 03:55:02,Role 1 order,Sue,150,452,454,4,"[0.0, 1.0, 0.0, 0.5, 0.0]",1.0,131,['Place Order'],"{'item_187_0', 'item_187_1'}",{},{}
item_187_0,Select,2026-01-02 03:55:02,2026-01-02 03:55:02,2026-01-02 03:56:02,Role 1 item,Sue,456,456,456,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_187'},{'Price': 644},{}
item_187_1,Select,2026-01-02 03:55:02,2026-01-02 03:55:02,2026-01-02 03:56:02,Role 1 item,Max,456,456,456,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_187'},{'Price': 704},{}
item_187_1,Pick Item,2026-01-02 03:56:02,2026-01-02 03:56:02,2026-01-02 03:58:48,Role 2 item,Bob,456,456,456,1,"[0.0, 1.0, 0.0, 0.25, 0.25]",0.25,0,"['Select', 'Pick Item']",{'order_187'},{'Price': 704},{}
item_187_0,Remove Item,2026-01-02 03:56:02,2026-01-02 03:56:02,2026-01-02 04:00:42,Role 1 item,Sara,456,456,456,1,"[0.0, 1.0, 0.0, 0.25, 0.25]",0.25,0,"['Select', 'Remove Item']",{'order_187'},{'Price': 644},{}
order_125,Place Order,2026-01-01 09:43:29,2026-01-02 03:44:59,2026-01-02 04:01:39,Role 1 order,Pete,152,454,455,4,"[0.0, 1.0, 0.0, 0.0, 0.75]",1.0,135,['Place Order'],"{'item_125_1', 'item_125_0'}",{},{}
order_129,Place Order,2026-01-01 09:43:24,2026-01-02 03:40:02,2026-01-02 04:02:14,Role 1 order,Dylan,151,454,457,4,"[0.0, 1.0, 0.0, 0.5, 0.5]",1.0,135,['Place Order'],"{'item_129_0', 'item_129_1'}",{},{}
item_125_0,Select,2026-01-02 04:01:39,2026-01-02 04:01:39,2026-01-02 04:02:39,Role 1 item,Pete,457,457,459,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_125'},{'Price': 536},{}
item_125_1,Select,2026-01-02 04:01:39,2026-01-02 04:01:39,2026-01-02 04:02:39,Role 1 item,Sue,457,457,459,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_125'},{'Price': 189},{}
order_63,Place Order,2026-01-01 09:42:51,2026-01-02 03:37:30,2026-01-02 04:02:43,Role 1 order,Francy,149,450,459,4,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,131,['Place Order'],"{'item_63_1', 'item_63_0'}",{},{}
item_129_0,Select,2026-01-02 04:02:14,2026-01-02 04:02:14,2026-01-02 04:03:14,Role 1 item,Max,459,459,461,4,"[0.0, 1.0, 0.0, 1.0, 0.0]",1.0,0,['Select'],{'order_129'},{'Price': 120},{}
item_129_1,Select,2026-01-02 04:02:14,2026-01-02 04:02:14,2026-01-02 04:03:14,Role 1 item,Sara,459,459,461,4,"[0.0, 1.0, 0.0, 1.0, 0.0]",1.0,0,['Select'],{'order_129'},{'Price': 983},{}
item_63_0,Select,2026-01-02 04:02:43,2026-01-02 04:02:43,2026-01-02 04:03:43,Role 1 item,Pete,461,461,461,4,"[0.0, 1.0, 0.0, 1.0, 0.5]",1.0,0,['Select'],{'order_63'},{'Price': 619},{}
item_63_1,Select,2026-01-02 04:02:43,2026-01-02 04:02:43,2026-01-02 04:03:43,Role 1 item,Sue,461,461,461,4,"[0.0, 1.0, 0.0, 1.0, 0.5]",1.0,0,['Select'],{'order_63'},{'Price': 576},{}
item_129_1,Pick Item,2026-01-02 04:03:14,2026-01-02 04:03:14,2026-01-02 04:05:08,Role 2 item,Bob,461,461,461,4,"[0.0, 1.0, 0.0, 0.5, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_129'},{'Price': 983},{}
item_129_0,Pick Item,2026-01-02 04:03:14,2026-01-02 04:03:14,2026-01-02 04:08:06,Role 2 item,Denise,461,461,461,4,"[0.0, 1.0, 0.0, 0.5, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_129'},{'Price': 120},{}
item_125_0,Pick Item,2026-01-02 04:02:39,2026-01-02 04:02:39,2026-01-02 04:09:11,Role 2 item,Sue,459,459,461,2,"[0.0, 1.0, 0.0, 0.5, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_125'},{'Price': 536},{}
item_63_1,Pick Item,2026-01-02 04:03:43,2026-01-02 04:08:06,2026-01-02 04:09:51,Role 2 item,Denise,461,461,461,4,"[0.0, 1.0, 0.0, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_63'},{'Price': 576},{}
item_63_0,Pick Item,2026-01-02 04:03:43,2026-01-02 04:05:08,2026-01-02 04:09:56,Role 2 item,Bob,461,461,461,4,"[0.0, 1.0, 0.0, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_63'},{'Price': 619},{}
item_125_1,Pick Item,2026-01-02 04:02:39,2026-01-02 04:02:39,2026-01-02 04:11:19,Role 2 item,Alice,459,459,461,2,"[0.0, 1.0, 0.0, 0.5, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_125'},{'Price': 189},{}
order_126,Place Order,2026-01-01 09:43:38,2026-01-02 03:55:02,2026-01-02 04:22:19,Role 1 order,Sue,153,456,461,4,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,136,['Place Order'],"{'item_126_0', 'item_126_1'}",{},{}
item_126_0,Select,2026-01-02 04:22:19,2026-01-02 04:22:19,2026-01-02 04:23:19,Role 1 item,Max,463,463,463,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_126'},{'Price': 770},{}
item_126_1,Select,2026-01-02 04:22:19,2026-01-02 04:22:19,2026-01-02 04:23:19,Role 1 item,Sara,463,463,463,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_126'},{'Price': 623},{}
item_126_1,Pick Item,2026-01-02 04:23:19,2026-01-02 04:23:19,2026-01-02 04:25:00,Role 2 item,Denise,463,463,463,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_126'},{'Price': 623},{}
item_126_0,Pick Item,2026-01-02 04:23:19,2026-01-02 04:23:19,2026-01-02 04:26:01,Role 2 item,Sue,463,463,463,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_126'},{'Price': 770},{}
order_89,Place Order,2026-01-01 09:44:15,2026-01-02 04:02:14,2026-01-02 04:28:23,Role 1 order,Dylan,155,459,463,4,"[0.0, 1.0, 0.0, 0.5, 0.0]",1.0,138,['Place Order'],"{'item_89_1', 'item_89_0'}",{},{}
item_89_0,Select,2026-01-02 04:28:23,2026-01-02 04:28:23,2026-01-02 04:29:23,Role 1 item,Pete,465,465,465,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_89'},{'Price': 769},{}
item_89_1,Select,2026-01-02 04:28:23,2026-01-02 04:28:23,2026-01-02 04:29:23,Role 1 item,Sue,465,465,465,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_89'},{'Price': 686},{}
item_89_1,Pick Item,2026-01-02 04:29:23,2026-01-02 04:29:23,2026-01-02 04:34:18,Role 2 item,Alice,465,465,465,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_89'},{'Price': 686},{}
item_89_0,Pick Item,2026-01-02 04:29:23,2026-01-02 04:29:23,2026-01-02 04:34:49,Role 2 item,Bob,465,465,465,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_89'},{'Price': 769},{}
order_102,Place Order,2026-01-01 09:44:11,2026-01-02 04:01:39,2026-01-02 04:42:38,Role 1 order,Pete,154,457,465,4,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,138,['Place Order'],"{'item_102_0', 'item_102_1'}",{},{}
item_102_0,Select,2026-01-02 04:42:38,2026-01-02 04:42:38,2026-01-02 04:43:38,Role 1 item,Max,467,467,467,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_102'},{'Price': 986},{}
item_102_1,Select,2026-01-02 04:42:38,2026-01-02 04:42:38,2026-01-02 04:43:38,Role 1 item,Sara,467,467,467,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_102'},{'Price': 66},{}
order_54,Place Order,2026-01-01 09:45:16,2026-01-02 04:02:43,2026-01-02 04:44:20,Role 1 order,Francy,156,461,467,4,"[0.0, 1.0, 0.0, 0.5, 0.5]",1.0,140,['Place Order'],"{'item_54_1', 'item_54_0'}",{},{}
item_54_0,Select,2026-01-02 04:44:20,2026-01-02 04:44:20,2026-01-02 04:45:20,Role 1 item,Pete,469,469,469,2,"[0.0, 1.0, 0.0, 0.5, 0.5]",0.5,0,['Select'],{'order_54'},{'Price': 330},{}
item_54_1,Select,2026-01-02 04:44:20,2026-01-02 04:44:20,2026-01-02 04:45:20,Role 1 item,Sue,469,469,469,2,"[0.0, 1.0, 0.0, 0.5, 0.5]",0.5,0,['Select'],{'order_54'},{'Price': 394},{}
item_102_1,Pick Item,2026-01-02 04:43:38,2026-01-02 04:43:38,2026-01-02 04:45:44,Role 2 item,Sue,467,467,469,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_102'},{'Price': 66},{}
item_102_0,Pick Item,2026-01-02 04:43:38,2026-01-02 04:43:38,2026-01-02 04:48:00,Role 2 item,Denise,467,467,469,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_102'},{'Price': 986},{}
item_54_1,Pick Item,2026-01-02 04:45:20,2026-01-02 04:45:20,2026-01-02 04:49:45,Role 2 item,Bob,469,469,469,4,"[0.0, 1.0, 0.0, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_54'},{'Price': 394},{}
order_128,Add Item,2026-01-01 09:45:50,2026-01-02 04:28:23,2026-01-02 04:51:13,Role 1 order,Dylan,157,465,469,1,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,142,"['Place Order', 'Add Item']","{'item_128_1', 'item_128_0', 'item_128_2'}",{},{}
item_54_0,Pick Item,2026-01-02 04:45:20,2026-01-02 04:45:20,2026-01-02 04:51:15,Role 2 item,Alice,469,469,470,4,"[0.0, 1.0, 0.0, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_54'},{'Price': 330},{}
item_128_2,Select,2026-01-02 04:51:13,2026-01-02 04:51:13,2026-01-02 04:52:13,Role 1 item,Max,470,470,470,1,"[0.0, 1.0, 0.0, 0.25, 0.25]",0.25,0,['Select'],{'order_128'},{'Price': 269},{}
item_128_2,Pick Item,2026-01-02 04:52:13,2026-01-02 04:52:13,2026-01-02 04:56:14,Role 2 item,Sue,470,470,470,1,"[0.0, 1.0, 0.0, 0.0, 0.25]",0.25,0,"['Select', 'Pick Item']",{'order_128'},{'Price': 269},{}
order_193,Place Order,2026-01-01 09:45:35,2026-01-02 04:22:19,2026-01-02 04:57:09,Role 1 order,Sue,157,463,470,4,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,141,['Place Order'],"{'item_193_1', 'item_193_0'}",{},{}
item_193_0,Select,2026-01-02 04:57:09,2026-01-02 04:57:09,2026-01-02 04:58:09,Role 1 item,Sara,472,472,472,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_193'},{'Price': 999},{}
item_193_1,Select,2026-01-02 04:57:09,2026-01-02 04:57:09,2026-01-02 04:58:09,Role 1 item,Pete,472,472,472,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_193'},{'Price': 751},{}
item_193_0,Pick Item,2026-01-02 04:58:09,2026-01-02 04:58:09,2026-01-02 05:02:15,Role 2 item,Denise,472,472,472,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_193'},{'Price': 999},{}
item_193_1,Pick Item,2026-01-02 04:58:09,2026-01-02 04:58:09,2026-01-02 05:04:38,Role 2 item,Bob,472,472,472,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_193'},{'Price': 751},{}
order_177,Place Order,2026-01-01 09:46:33,2026-01-02 04:51:13,2026-01-02 05:10:41,Role 1 order,Dylan,162,470,472,4,"[0.0, 1.0, 0.0, 0.0, 0.25]",1.0,143,['Place Order'],"{'item_177_0', 'item_177_1'}",{},{}
item_177_0,Select,2026-01-02 05:10:41,2026-01-02 05:10:41,2026-01-02 05:11:41,Role 1 item,Sue,474,474,474,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_177'},{'Price': 80},{}
item_177_1,Select,2026-01-02 05:10:41,2026-01-02 05:10:41,2026-01-02 05:11:41,Role 1 item,Max,474,474,474,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_177'},{'Price': 582},{}
item_177_1,Pick Item,2026-01-02 05:11:41,2026-01-02 05:11:41,2026-01-02 05:12:14,Role 2 item,Sue,474,474,474,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_177'},{'Price': 582},{}
order_76,Place Order,2026-01-01 09:46:06,2026-01-02 04:42:38,2026-01-02 05:15:25,Role 1 order,Pete,160,467,474,3,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,142,['Place Order'],"{'item_76_0', 'item_76_1'}",{},{}
item_76_0,Select,2026-01-02 05:15:25,2026-01-02 05:15:25,2026-01-02 05:16:25,Role 1 item,Sara,476,476,476,2,"[0.0, 1.0, 0.0, 0.5, 0.25]",0.5,0,['Select'],{'order_76'},{'Price': 1000},{}
item_76_1,Select,2026-01-02 05:15:25,2026-01-02 05:15:25,2026-01-02 05:16:25,Role 1 item,Pete,476,476,476,2,"[0.0, 1.0, 0.0, 0.5, 0.25]",0.5,0,['Select'],{'order_76'},{'Price': 777},{}
item_177_0,Pick Item,2026-01-02 05:11:41,2026-01-02 05:11:41,2026-01-02 05:16:55,Role 2 item,Alice,474,474,476,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_177'},{'Price': 80},{}
item_76_0,Remove Item,2026-01-02 05:16:25,2026-01-02 05:16:25,2026-01-02 05:20:12,Role 1 item,Sue,476,476,476,1,"[0.0, 1.0, 0.0, 0.25, 0.5]",0.25,0,"['Select', 'Remove Item']",{'order_76'},{'Price': 1000},{}
item_76_1,Pick Item,2026-01-02 05:16:25,2026-01-02 05:16:25,2026-01-02 05:20:44,Role 2 item,Denise,476,476,475,2,"[0.0, 1.0, 0.0, 0.25, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_76'},{'Price': 777},{}
order_117,Place Order,2026-01-01 09:46:29,2026-01-02 04:44:20,2026-01-02 05:26:41,Role 1 order,Francy,161,469,475,3,"[0.0, 1.0, 0.0, 0.0, 0.5]",1.0,143,['Place Order'],"{'item_117_0', 'item_117_1'}",{},{}
item_117_0,Select,2026-01-02 05:26:41,2026-01-02 05:26:41,2026-01-02 05:27:41,Role 1 item,Max,477,477,477,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_117'},{'Price': 598},{}
item_117_1,Select,2026-01-02 05:26:41,2026-01-02 05:26:41,2026-01-02 05:27:41,Role 1 item,Sara,477,477,477,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_117'},{'Price': 413},{}
order_165,Check out,2026-01-01 09:47:00,2026-01-02 05:10:41,2026-01-02 05:29:57,Role 1 order,Dylan,163,474,477,1,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,146,"['Place Order', 'Check out']","{'item_165_0', 'item_165_1'}",{},{}
item_117_0,Pick Item,2026-01-02 05:27:41,2026-01-02 05:27:41,2026-01-02 05:31:36,Role 2 item,Bob,477,477,477,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_117'},{'Price': 598},{}
order_165,Pay CC,2026-01-02 05:29:57,2026-01-02 05:29:57,2026-01-02 05:32:58,Role 2 order,Bob,477,477,477,1,"[0.0, 1.0, 0.25, 0.0, 0.5]",0.25,0,"['Place Order', 'Check out', 'Pay CC']","{'item_165_0', 'item_165_1'}",{},{}
order_138,Place Order,2026-01-01 09:46:38,2026-01-02 04:57:09,2026-01-02 05:33:18,Role 1 order,Sue,163,472,477,4,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,143,['Place Order'],"{'item_138_1', 'item_138_0'}",{},{}
item_138_0,Select,2026-01-02 05:33:18,2026-01-02 05:33:18,2026-01-02 05:34:18,Role 1 item,Pete,479,479,479,2,"[0.0, 1.0, 0.25, 0.5, 0.25]",0.5,0,['Select'],{'order_138'},{'Price': 746},{}
item_138_1,Select,2026-01-02 05:33:18,2026-01-02 05:33:18,2026-01-02 05:34:18,Role 1 item,Sue,479,479,479,2,"[0.0, 1.0, 0.25, 0.5, 0.25]",0.5,0,['Select'],{'order_138'},{'Price': 988},{}
item_117_1,Pick Item,2026-01-02 05:27:41,2026-01-02 05:27:41,2026-01-02 05:35:41,Role 2 item,Sue,477,477,479,2,"[0.0, 1.0, 0.0, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_117'},{'Price': 413},{}
item_138_0,Pick Item,2026-01-02 05:34:18,2026-01-02 05:34:18,2026-01-02 05:39:16,Role 2 item,Alice,479,479,479,3,"[0.0, 1.0, 0.25, 0.0, 0.75]",0.75,0,"['Select', 'Pick Item']",{'order_138'},{'Price': 746},{}
item_138_1,Pick Item,2026-01-02 05:34:18,2026-01-02 05:34:18,2026-01-02 05:40:29,Role 2 item,Denise,479,479,479,3,"[0.0, 1.0, 0.25, 0.0, 0.75]",0.75,0,"['Select', 'Pick Item']",{'order_138'},{'Price': 988},{}
