obj_id,activity,enabled_time,start_time,end_time,role,resource,wip_wait,wip_start,wip_end,wip_activity,ro_total,ro_single,queue,prefix,relationships,attribute_object,attribute_event
item_149_1,Pick Item,2026-01-02 03:50:22,2026-01-02 03:50:22,2026-01-02 03:59:13,Role 2 item,Denise,464,464,468,4,"[0.0, 1.0, 0.0, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_149'},{'Price': 466},{}
item_56_1,Pick Item,2026-01-02 03:58:10,2026-01-02 03:58:10,2026-01-02 04:01:55,Role 2 item,Bob,468,468,468,4,"[0.0, 1.0, 0.0, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_56'},{'Price': 209},{}
item_122_1,Pick Item,2026-01-02 03:52:45,2026-01-02 03:56:14,2026-01-02 04:02:47,Role 2 item,Alice,466,466,468,4,"[0.0, 1.0, 0.0, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_122'},{'Price': 51},{}
item_56_0,Pick Item,2026-01-02 03:58:10,2026-01-02 03:58:10,2026-01-02 04:03:17,Role 2 item,Sue,468,468,468,4,"[0.0, 1.0, 0.0, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_56'},{'Price': 678},{}
order_35,Check out,2026-01-01 09:44:53,2026-01-02 03:49:15,2026-01-02 04:06:01,Role 1 order,Pete,156,462,468,1,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,141,"['Place Order', 'Check out']",{'item_35_0'},{},{}
order_154,Place Order,2026-01-01 09:45:43,2026-01-02 03:51:45,2026-01-02 04:10:00,Role 1 order,Dylan,160,466,468,3,"[0.0, 1.0, 0.0, 0.0, 1.0]",1.0,142,['Place Order'],"{'item_154_0', 'item_154_1'}",{},{}
item_154_0,Select,2026-01-02 04:10:00,2026-01-02 04:10:00,2026-01-02 04:11:00,Role 1 item,Pete,470,470,470,2,"[0.0, 1.0, 0.25, 0.5, 0.0]",0.5,0,['Select'],{'order_154'},{'Price': 515},{}
item_154_1,Select,2026-01-02 04:10:00,2026-01-02 04:10:00,2026-01-02 04:11:00,Role 1 item,Sara,470,470,470,2,"[0.0, 1.0, 0.25, 0.5, 0.0]",0.5,0,['Select'],{'order_154'},{'Price': 434},{}
item_154_1,Pick Item,2026-01-02 04:11:00,2026-01-02 04:11:00,2026-01-02 04:15:11,Role 2 item,Bob,470,470,470,2,"[0.0, 1.0, 0.25, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_154'},{'Price': 434},{}
item_154_0,Pick Item,2026-01-02 04:11:00,2026-01-02 04:11:00,2026-01-02 04:15:35,Role 2 item,Denise,470,470,470,2,"[0.0, 1.0, 0.25, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_154'},{'Price': 515},{}
order_185,Place Order,2026-01-01 09:46:06,2026-01-02 04:06:01,2026-01-02 04:23:14,Role 1 order,Pete,162,468,470,4,"[0.0, 1.0, 0.25, 0.0, 0.0]",1.0,144,['Place Order'],"{'item_185_1', 'item_185_0'}",{},{}
item_185_0,Select,2026-01-02 04:23:14,2026-01-02 04:23:14,2026-01-02 04:24:14,Role 1 item,Max,472,472,472,2,"[0.0, 1.0, 0.25, 0.5, 0.0]",0.5,0,['Select'],{'order_185'},{'Price': 246},{}
item_185_1,Select,2026-01-02 04:23:14,2026-01-02 04:23:14,2026-01-02 04:24:14,Role 1 item,Sue,472,472,472,2,"[0.0, 1.0, 0.25, 0.5, 0.0]",0.5,0,['Select'],{'order_185'},{'Price': 240},{}
order_66,Place Order,2026-01-01 09:45:46,2026-01-02 03:57:10,2026-01-02 04:29:17,Role 1 order,Sue,161,468,472,3,"[0.0, 1.0, 0.0, 0.0, 0.5]",1.0,142,['Place Order'],"{'item_66_1', 'item_66_0'}",{},{}
item_66_0,Select,2026-01-02 04:29:17,2026-01-02 04:29:17,2026-01-02 04:30:17,Role 1 item,Pete,474,474,474,2,"[0.0, 1.0, 0.25, 0.5, 0.5]",0.5,0,['Select'],{'order_66'},{'Price': 313},{}
item_66_1,Select,2026-01-02 04:29:17,2026-01-02 04:29:17,2026-01-02 04:30:17,Role 1 item,Sara,474,474,474,2,"[0.0, 1.0, 0.25, 0.5, 0.5]",0.5,0,['Select'],{'order_66'},{'Price': 288},{}
item_185_1,Pick Item,2026-01-02 04:24:14,2026-01-02 04:24:14,2026-01-02 04:30:20,Role 2 item,Sue,472,472,474,2,"[0.0, 1.0, 0.25, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_185'},{'Price': 240},{}
order_147,Place Order,2026-01-01 09:45:31,2026-01-02 03:49:22,2026-01-02 04:30:38,Role 1 order,Francy,157,464,474,3,"[0.0, 1.0, 0.0, 0.5, 0.0]",1.0,142,['Place Order'],"{'item_147_1', 'item_147_0'}",{},{}
item_185_0,Pick Item,2026-01-02 04:24:14,2026-01-02 04:24:14,2026-01-02 04:31:20,Role 2 item,Alice,472,472,476,2,"[0.0, 1.0, 0.25, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_185'},{'Price': 246},{}
item_147_0,Select,2026-01-02 04:30:38,2026-01-02 04:30:38,2026-01-02 04:31:38,Role 1 item,Sue,476,476,476,2,"[0.0, 1.0, 0.25, 0.75, 0.5]",0.75,0,['Select'],{'order_147'},{'Price': 696},{}
item_147_1,Select,2026-01-02 04:30:38,2026-01-02 04:30:38,2026-01-02 04:31:38,Role 1 item,Pete,476,476,476,2,"[0.0, 1.0, 0.25, 0.75, 0.5]",0.75,0,['Select'],{'order_147'},{'Price': 968},{}
item_147_0,Pick Item,2026-01-02 04:31:38,2026-01-02 04:31:38,2026-01-02 04:31:38,Role 2 item,Denise,476,476,476,3,"[0.0, 1.0, 0.25, 0.25, 0.75]",0.75,0,"['Select', 'Pick Item']",{'order_147'},{'Price': 696},{}
item_66_0,Pick Item,2026-01-02 04:30:17,2026-01-02 04:30:17,2026-01-02 04:34:26,Role 2 item,Bob,474,474,476,3,"[0.0, 1.0, 0.25, 0.25, 0.75]",0.75,0,"['Select', 'Pick Item']",{'order_66'},{'Price': 313},{}
item_66_1,Remove Item,2026-01-02 04:30:17,2026-01-02 04:30:17,2026-01-02 04:34:32,Role 1 item,Max,474,474,476,1,"[0.0, 1.0, 0.25, 0.25, 0.75]",0.25,0,"['Select', 'Remove Item']",{'order_66'},{'Price': 288},{}
item_147_1,Pick Item,2026-01-02 04:31:38,2026-01-02 04:31:38,2026-01-02 04:35:46,Role 2 item,Sue,476,476,475,3,"[0.0, 1.0, 0.25, 0.25, 0.75]",0.75,0,"['Select', 'Pick Item']",{'order_147'},{'Price': 968},{}
order_14,Place Order,2026-01-01 09:46:10,2026-01-02 04:10:00,2026-01-02 04:37:35,Role 1 order,Dylan,163,470,475,4,"[0.0, 1.0, 0.25, 0.0, 0.0]",1.0,144,['Place Order'],"{'item_14_1', 'item_14_0'}",{},{}
order_52,Add Item,2026-01-01 09:46:28,2026-01-02 04:23:14,2026-01-02 04:38:34,Role 1 order,Pete,165,472,477,1,"[0.0, 1.0, 0.25, 0.0, 0.0]",1.0,146,"['Place Order', 'Add Item']","{'item_52_1', 'item_52_2', 'item_52_0'}",{},{}
item_14_0,Select,2026-01-02 04:37:35,2026-01-02 04:37:35,2026-01-02 04:38:35,Role 1 item,Sara,477,477,478,2,"[0.0, 1.0, 0.25, 0.5, 0.0]",0.5,0,['Select'],{'order_14'},{'Price': 477},{}
item_14_1,Select,2026-01-02 04:37:35,2026-01-02 04:37:35,2026-01-02 04:38:35,Role 1 item,Sue,477,477,478,2,"[0.0, 1.0, 0.25, 0.5, 0.0]",0.5,0,['Select'],{'order_14'},{'Price': 359},{}
item_52_2,Select,2026-01-02 04:38:34,2026-01-02 04:38:34,2026-01-02 04:39:34,Role 1 item,Pete,478,478,478,3,"[0.0, 1.0, 0.25, 0.75, 0.0]",0.75,0,['Select'],{'order_52'},{'Price': 697},{}
item_14_1,Pick Item,2026-01-02 04:38:35,2026-01-02 04:38:35,2026-01-02 04:43:29,Role 2 item,Alice,478,478,478,1,"[0.0, 1.0, 0.25, 0.5, 0.25]",0.25,0,"['Select', 'Pick Item']",{'order_14'},{'Price': 359},{}
item_14_0,Remove Item,2026-01-02 04:38:35,2026-01-02 04:38:35,2026-01-02 04:43:33,Role 1 item,Max,478,478,478,1,"[0.0, 1.0, 0.25, 0.5, 0.25]",0.5,0,"['Select', 'Remove Item']",{'order_14'},{'Price': 477},{}
item_52_2,Pick Item,2026-01-02 04:39:34,2026-01-02 04:39:34,2026-01-02 04:44:13,Role 2 item,Denise,478,478,477,2,"[0.0, 1.0, 0.25, 0.25, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_52'},{'Price': 697},{}
order_5,Place Order,2026-01-01 09:46:22,2026-01-02 04:29:17,2026-01-02 04:52:58,Role 1 order,Sue,164,474,477,3,"[0.0, 1.0, 0.25, 0.0, 0.5]",1.0,146,['Place Order'],"{'item_5_1', 'item_5_0'}",{},{}
order_99,Place Order,2026-01-01 09:46:23,2026-01-02 04:30:38,2026-01-02 04:53:43,Role 1 order,Francy,165,476,479,3,"[0.0, 1.0, 0.25, 0.25, 0.5]",1.0,146,['Place Order'],"{'item_99_0', 'item_99_1'}",{},{}
item_5_0,Select,2026-01-02 04:52:58,2026-01-02 04:52:58,2026-01-02 04:53:58,Role 1 item,Sara,479,479,481,2,"[0.0, 1.0, 0.25, 0.5, 0.0]",0.5,0,['Select'],{'order_5'},{'Price': 234},{}
item_5_1,Select,2026-01-02 04:52:58,2026-01-02 04:52:58,2026-01-02 04:53:58,Role 1 item,Sue,479,479,481,2,"[0.0, 1.0, 0.25, 0.5, 0.0]",0.5,0,['Select'],{'order_5'},{'Price': 499},{}
item_99_0,Select,2026-01-02 04:53:43,2026-01-02 04:53:43,2026-01-02 04:54:43,Role 1 item,Pete,481,481,481,4,"[0.0, 1.0, 0.25, 1.0, 0.0]",1.0,0,['Select'],{'order_99'},{'Price': 998},{}
item_99_1,Select,2026-01-02 04:53:43,2026-01-02 04:53:43,2026-01-02 04:54:43,Role 1 item,Max,481,481,481,4,"[0.0, 1.0, 0.25, 1.0, 0.0]",1.0,0,['Select'],{'order_99'},{'Price': 504},{}
item_5_1,Pick Item,2026-01-02 04:53:58,2026-01-02 04:53:58,2026-01-02 04:59:09,Role 2 item,Sue,481,481,481,2,"[0.0, 1.0, 0.25, 0.5, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_5'},{'Price': 499},{}
item_99_0,Pick Item,2026-01-02 04:54:43,2026-01-02 04:54:43,2026-01-02 04:59:15,Role 2 item,Alice,481,481,481,3,"[0.0, 1.0, 0.25, 0.25, 0.75]",0.75,0,"['Select', 'Pick Item']",{'order_99'},{'Price': 998},{}
item_99_1,Remove Item,2026-01-02 04:54:43,2026-01-02 04:54:43,2026-01-02 04:59:42,Role 1 item,Sara,481,481,481,1,"[0.0, 1.0, 0.25, 0.25, 0.75]",0.25,0,"['Select', 'Remove Item']",{'order_99'},{'Price': 504},{}
item_5_0,Pick Item,2026-01-02 04:53:58,2026-01-02 04:53:58,2026-01-02 05:02:34,Role 2 item,Bob,481,481,480,2,"[0.0, 1.0, 0.25, 0.5, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_5'},{'Price': 234},{}
order_162,Place Order,2026-01-01 09:46:35,2026-01-02 04:38:34,2026-01-02 05:05:33,Role 1 order,Pete,169,478,480,4,"[0.0, 1.0, 0.25, 0.5, 0.0]",1.0,148,['Place Order'],"{'item_162_0', 'item_162_1'}",{},{}
order_0,Place Order,2026-01-01 09:46:51,2026-01-02 04:53:43,2026-01-02 05:05:49,Role 1 order,Francy,171,481,482,4,"[0.0, 1.0, 0.25, 0.5, 0.0]",1.0,151,['Place Order'],"{'item_0_1', 'item_0_0'}",{},{}
item_162_0,Select,2026-01-02 05:05:33,2026-01-02 05:05:33,2026-01-02 05:06:33,Role 1 item,Sue,482,482,484,2,"[0.0, 1.0, 0.25, 0.5, 0.0]",0.5,0,['Select'],{'order_162'},{'Price': 633},{}
item_162_1,Select,2026-01-02 05:05:33,2026-01-02 05:05:33,2026-01-02 05:06:33,Role 1 item,Pete,482,482,484,2,"[0.0, 1.0, 0.25, 0.5, 0.0]",0.5,0,['Select'],{'order_162'},{'Price': 141},{}
item_0_0,Select,2026-01-02 05:05:49,2026-01-02 05:05:49,2026-01-02 05:06:49,Role 1 item,Max,484,484,484,4,"[0.0, 1.0, 0.25, 1.0, 0.0]",1.0,0,['Select'],{'order_0'},{'Price': 904},{}
item_0_1,Select,2026-01-02 05:05:49,2026-01-02 05:05:49,2026-01-02 05:06:49,Role 1 item,Sara,484,484,484,4,"[0.0, 1.0, 0.25, 1.0, 0.0]",1.0,0,['Select'],{'order_0'},{'Price': 380},{}
item_162_0,Pick Item,2026-01-02 05:06:33,2026-01-02 05:06:33,2026-01-02 05:10:52,Role 2 item,Denise,484,484,484,2,"[0.0, 1.0, 0.25, 0.5, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_162'},{'Price': 633},{}
item_0_1,Pick Item,2026-01-02 05:06:49,2026-01-02 05:06:49,2026-01-02 05:10:54,Role 2 item,Bob,484,484,484,4,"[0.0, 1.0, 0.25, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_0'},{'Price': 380},{}
item_162_1,Pick Item,2026-01-02 05:06:33,2026-01-02 05:06:33,2026-01-02 05:11:31,Role 2 item,Sue,484,484,484,2,"[0.0, 1.0, 0.25, 0.5, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_162'},{'Price': 141},{}
item_0_0,Pick Item,2026-01-02 05:06:49,2026-01-02 05:06:49,2026-01-02 05:13:11,Role 2 item,Alice,484,484,484,4,"[0.0, 1.0, 0.25, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_0'},{'Price': 904},{}
order_153,Place Order,2026-01-01 09:46:35,2026-01-02 04:37:35,2026-01-02 05:17:10,Role 1 order,Dylan,168,477,484,3,"[0.0, 1.0, 0.25, 0.0, 0.0]",1.0,148,['Place Order'],"{'item_153_1', 'item_153_0'}",{},{}
item_153_0,Select,2026-01-02 05:17:10,2026-01-02 05:17:10,2026-01-02 05:18:10,Role 1 item,Sue,486,486,486,2,"[0.0, 1.0, 0.25, 0.5, 0.0]",0.5,0,['Select'],{'order_153'},{'Price': 780},{}
item_153_1,Select,2026-01-02 05:17:10,2026-01-02 05:17:10,2026-01-02 05:18:10,Role 1 item,Pete,486,486,486,2,"[0.0, 1.0, 0.25, 0.5, 0.0]",0.5,0,['Select'],{'order_153'},{'Price': 754},{}
item_153_1,Pick Item,2026-01-02 05:18:10,2026-01-02 05:18:10,2026-01-02 05:23:22,Role 2 item,Bob,486,486,486,2,"[0.0, 1.0, 0.25, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_153'},{'Price': 754},{}
item_153_0,Pick Item,2026-01-02 05:18:10,2026-01-02 05:18:10,2026-01-02 05:24:27,Role 2 item,Denise,486,486,486,2,"[0.0, 1.0, 0.25, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_153'},{'Price': 780},{}
order_148,Place Order,2026-01-01 09:47:08,2026-01-02 05:05:49,2026-01-02 05:26:47,Role 1 order,Francy,173,484,486,4,"[0.0, 1.0, 0.25, 0.5, 0.0]",1.0,153,['Place Order'],"{'item_148_1', 'item_148_0'}",{},{}
item_148_0,Select,2026-01-02 05:26:47,2026-01-02 05:26:47,2026-01-02 05:27:47,Role 1 item,Max,488,488,488,2,"[0.0, 1.0, 0.25, 0.5, 0.0]",0.5,0,['Select'],{'order_148'},{'Price': 522},{}
item_148_1,Select,2026-01-02 05:26:47,2026-01-02 05:26:47,2026-01-02 05:27:47,Role 1 item,Sara,488,488,488,2,"[0.0, 1.0, 0.25, 0.5, 0.0]",0.5,0,['Select'],{'order_148'},{'Price': 649},{}
order_62,Place Order,2026-01-01 09:47:26,2026-01-02 05:17:10,2026-01-02 05:30:39,Role 1 order,Dylan,174,486,488,4,"[0.0, 1.0, 0.25, 0.0, 0.0]",1.0,154,['Place Order'],"{'item_62_0', 'item_62_1'}",{},{}
item_148_1,Pick Item,2026-01-02 05:27:47,2026-01-02 05:27:47,2026-01-02 05:31:09,Role 2 item,Alice,488,488,490,2,"[0.0, 1.0, 0.25, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_148'},{'Price': 649},{}
order_37,Place Order,2026-01-01 09:46:55,2026-01-02 05:05:33,2026-01-02 05:31:29,Role 1 order,Pete,172,482,490,4,"[0.0, 1.0, 0.25, 0.0, 0.0]",1.0,151,['Place Order'],"{'item_37_1', 'item_37_0'}",{},{}
item_62_0,Select,2026-01-02 05:30:39,2026-01-02 05:30:39,2026-01-02 05:31:39,Role 1 item,Sue,490,490,492,2,"[0.0, 1.0, 0.25, 0.5, 0.5]",0.5,0,['Select'],{'order_62'},{'Price': 283},{}
item_62_1,Select,2026-01-02 05:30:39,2026-01-02 05:30:39,2026-01-02 05:31:39,Role 1 item,Pete,490,490,492,2,"[0.0, 1.0, 0.25, 0.5, 0.5]",0.5,0,['Select'],{'order_62'},{'Price': 242},{}
item_37_0,Select,2026-01-02 05:31:29,2026-01-02 05:31:29,2026-01-02 05:32:29,Role 1 item,Max,492,492,492,4,"[0.0, 1.0, 0.25, 1.0, 0.25]",1.0,0,['Select'],{'order_37'},{'Price': 613},{}
item_37_1,Select,2026-01-02 05:31:29,2026-01-02 05:31:29,2026-01-02 05:32:29,Role 1 item,Sara,492,492,492,4,"[0.0, 1.0, 0.25, 1.0, 0.25]",1.0,0,['Select'],{'order_37'},{'Price': 759},{}
item_148_0,Pick Item,2026-01-02 05:27:47,2026-01-02 05:27:47,2026-01-02 05:32:58,Role 2 item,Sue,488,488,492,2,"[0.0, 1.0, 0.25, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_148'},{'Price': 522},{}
item_62_1,Pick Item,2026-01-02 05:31:39,2026-01-02 05:31:39,2026-01-02 05:34:25,Role 2 item,Denise,492,492,492,3,"[0.0, 1.0, 0.25, 0.5, 0.75]",0.75,0,"['Select', 'Pick Item']",{'order_62'},{'Price': 242},{}
item_37_0,Pick Item,2026-01-02 05:32:29,2026-01-02 05:32:29,2026-01-02 05:36:50,Role 2 item,Alice,492,492,492,4,"[0.0, 1.0, 0.25, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_37'},{'Price': 613},{}
item_62_0,Pick Item,2026-01-02 05:31:39,2026-01-02 05:31:39,2026-01-02 05:37:01,Role 2 item,Bob,492,492,492,3,"[0.0, 1.0, 0.25, 0.5, 0.75]",0.75,0,"['Select', 'Pick Item']",{'order_62'},{'Price': 283},{}
item_37_1,Pick Item,2026-01-02 05:32:29,2026-01-02 05:32:58,2026-01-02 05:41:25,Role 2 item,Sue,492,492,492,4,"[0.0, 1.0, 0.25, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_37'},{'Price': 759},{}
order_35,Pay BT,2026-01-02 04:06:01,2026-01-02 04:06:01,2026-01-02 05:42:54,Role 2 order,Bob,468,468,492,1,"[0.0, 1.0, 0.25, 0.0, 0.0]",0.25,0,"['Place Order', 'Check out', 'Pay BT']",{'item_35_0'},{},{}
order_28,Place Order,2026-01-01 09:46:37,2026-01-02 04:52:58,2026-01-02 05:45:16,Role 1 order,Sue,170,479,492,4,"[0.0, 1.0, 0.25, 0.0, 0.0]",1.0,148,['Place Order'],"{'item_28_0', 'item_28_1'}",{},{}
item_28_0,Select,2026-01-02 05:45:16,2026-01-02 05:45:16,2026-01-02 05:46:16,Role 1 item,Sue,494,494,494,2,"[0.0, 1.0, 0.25, 0.5, 0.0]",0.5,0,['Select'],{'order_28'},{'Price': 932},{}
item_28_1,Select,2026-01-02 05:45:16,2026-01-02 05:45:16,2026-01-02 05:46:16,Role 1 item,Pete,494,494,494,2,"[0.0, 1.0, 0.25, 0.5, 0.0]",0.5,0,['Select'],{'order_28'},{'Price': 925},{}
order_190,Place Order,2026-01-01 09:48:06,2026-01-02 05:30:39,2026-01-02 05:47:38,Role 1 order,Dylan,176,490,494,4,"[0.0, 1.0, 0.25, 0.0, 0.5]",1.0,156,['Place Order'],"{'item_190_1', 'item_190_0'}",{},{}
item_190_0,Select,2026-01-02 05:47:38,2026-01-02 05:47:38,2026-01-02 05:48:38,Role 1 item,Max,496,496,496,2,"[0.0, 1.0, 0.25, 0.5, 0.5]",0.5,0,['Select'],{'order_190'},{'Price': 391},{}
item_190_1,Select,2026-01-02 05:47:38,2026-01-02 05:47:38,2026-01-02 05:48:38,Role 1 item,Sara,496,496,496,2,"[0.0, 1.0, 0.25, 0.5, 0.5]",0.5,0,['Select'],{'order_190'},{'Price': 179},{}
item_28_1,Pick Item,2026-01-02 05:46:16,2026-01-02 05:46:16,2026-01-02 05:49:07,Role 2 item,Alice,494,494,496,2,"[0.0, 1.0, 0.25, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_28'},{'Price': 925},{}
item_28_0,Pick Item,2026-01-02 05:46:16,2026-01-02 05:46:16,2026-01-02 05:50:37,Role 2 item,Denise,494,494,496,2,"[0.0, 1.0, 0.25, 0.0, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_28'},{'Price': 932},{}
order_35,Payment Complete,2026-01-02 05:42:54,2026-01-02 05:42:54,2026-01-02 05:51:41,Role 2 order,Alice,492,492,496,1,"[0.0, 1.0, 0.25, 0.0, 0.0]",0.25,0,"['Place Order', 'Check out', 'Pay BT', 'Payment Complete']",{'item_35_0'},{},{}
item_190_0,Pick Item,2026-01-02 05:48:38,2026-01-02 05:48:38,2026-01-02 05:54:42,Role 2 item,Bob,496,496,495,4,"[0.0, 1.0, 0.25, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_190'},{'Price': 391},{}
item_190_1,Pick Item,2026-01-02 05:48:38,2026-01-02 05:48:38,2026-01-02 05:55:43,Role 2 item,Sue,496,496,495,4,"[0.0, 1.0, 0.25, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_190'},{'Price': 179},{}
order_129,Place Order,2026-01-01 09:48:33,2026-01-02 05:31:29,2026-01-02 05:56:52,Role 1 order,Pete,177,492,495,4,"[0.0, 1.0, 0.25, 0.5, 0.25]",1.0,157,['Place Order'],"{'item_129_1', 'item_129_0'}",{},{}
item_129_0,Select,2026-01-02 05:56:52,2026-01-02 05:56:52,2026-01-02 05:57:52,Role 1 item,Pete,497,497,497,2,"[0.0, 1.0, 0.0, 0.75, 0.0]",0.75,0,['Select'],{'order_129'},{'Price': 472},{}
item_129_1,Select,2026-01-02 05:56:52,2026-01-02 05:56:52,2026-01-02 05:57:52,Role 1 item,Max,497,497,497,2,"[0.0, 1.0, 0.0, 0.75, 0.0]",0.75,0,['Select'],{'order_129'},{'Price': 172},{}
item_129_0,Remove Item,2026-01-02 05:57:52,2026-01-02 05:57:52,2026-01-02 06:02:22,Role 1 item,Sara,497,497,497,1,"[0.0, 1.0, 0.0, 0.5, 0.25]",0.5,0,"['Select', 'Remove Item']",{'order_129'},{'Price': 472},{}
item_129_1,Pick Item,2026-01-02 05:57:52,2026-01-02 05:57:52,2026-01-02 06:04:04,Role 2 item,Alice,497,497,496,1,"[0.0, 1.0, 0.0, 0.5, 0.25]",0.25,0,"['Select', 'Pick Item']",{'order_129'},{'Price': 172},{}
order_8,Place Order,2026-01-01 09:48:45,2026-01-02 05:45:16,2026-01-02 06:04:05,Role 1 order,Sue,178,494,496,4,"[0.0, 1.0, 0.25, 0.0, 0.0]",1.0,158,['Place Order'],"{'item_8_0', 'item_8_1'}",{},{}
item_8_0,Select,2026-01-02 06:04:05,2026-01-02 06:04:05,2026-01-02 06:05:05,Role 1 item,Pete,498,498,498,2,"[0.0, 1.0, 0.0, 0.75, 0.0]",0.75,0,['Select'],{'order_8'},{'Price': 242},{}
item_8_1,Select,2026-01-02 06:04:05,2026-01-02 06:04:05,2026-01-02 06:05:05,Role 1 item,Max,498,498,498,2,"[0.0, 1.0, 0.0, 0.75, 0.0]",0.75,0,['Select'],{'order_8'},{'Price': 720},{}
item_35_0,Packing,2026-01-02 05:51:41,2026-01-02 05:51:41,2026-01-02 06:05:57,Role 1 item,Sue,495,495,498,1,"[0.0, 1.0, 0.0, 0.25, 0.5]",0.25,0,"['Select', 'Pick Item', 'Packing']",{'order_35'},{'Price': 168},{}
order_69,Place Order,2026-01-01 09:47:36,2026-01-02 05:26:47,2026-01-02 06:08:24,Role 1 order,Francy,175,488,498,4,"[0.0, 1.0, 0.25, 0.0, 0.0]",1.0,155,['Place Order'],"{'item_69_1', 'item_69_0'}",{},{}
item_8_1,Pick Item,2026-01-02 06:05:05,2026-01-02 06:05:05,2026-01-02 06:09:17,Role 2 item,Bob,498,498,500,2,"[0.0, 1.0, 0.0, 0.25, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_8'},{'Price': 720},{}
item_69_0,Select,2026-01-02 06:08:24,2026-01-02 06:08:24,2026-01-02 06:09:24,Role 1 item,Sara,500,500,500,2,"[0.0, 1.0, 0.0, 0.5, 0.5]",0.5,0,['Select'],{'order_69'},{'Price': 432},{}
item_69_1,Select,2026-01-02 06:08:24,2026-01-02 06:08:24,2026-01-02 06:09:24,Role 1 item,Pete,500,500,500,2,"[0.0, 1.0, 0.0, 0.5, 0.5]",0.5,0,['Select'],{'order_69'},{'Price': 695},{}
item_8_0,Pick Item,2026-01-02 06:05:05,2026-01-02 06:05:05,2026-01-02 06:10:42,Role 2 item,Denise,498,498,500,2,"[0.0, 1.0, 0.0, 0.25, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_8'},{'Price': 242},{}
item_69_0,Pick Item,2026-01-02 06:09:24,2026-01-02 06:09:24,2026-01-02 06:15:04,Role 2 item,Sue,500,500,500,3,"[0.0, 1.0, 0.0, 0.0, 0.75]",0.75,0,"['Select', 'Pick Item']",{'order_69'},{'Price': 432},{}
item_69_1,Pick Item,2026-01-02 06:09:24,2026-01-02 06:09:24,2026-01-02 06:15:08,Role 2 item,Alice,500,500,500,3,"[0.0, 1.0, 0.0, 0.0, 0.75]",0.75,0,"['Select', 'Pick Item']",{'order_69'},{'Price': 695},{}
order_39,Place Order,2026-01-01 09:49:14,2026-01-02 05:47:38,2026-01-02 06:20:37,Role 1 order,Dylan,179,496,500,4,"[0.0, 1.0, 0.25, 0.0, 0.5]",1.0,159,['Place Order'],"{'item_39_1', 'item_39_0'}",{},{}
item_39_0,Select,2026-01-02 06:20:37,2026-01-02 06:20:37,2026-01-02 06:21:37,Role 1 item,Max,502,502,502,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_39'},{'Price': 810},{}
item_39_1,Select,2026-01-02 06:20:37,2026-01-02 06:20:37,2026-01-02 06:21:37,Role 1 item,Sue,502,502,502,2,"[0.0, 1.0, 0.0, 0.5, 0.0]",0.5,0,['Select'],{'order_39'},{'Price': 428},{}
order_59,Check out,2026-01-01 09:50:50,2026-01-02 06:08:24,2026-01-02 06:24:46,Role 1 order,Francy,181,500,502,1,"[0.0, 1.0, 0.0, 0.0, 0.5]",1.0,162,"['Place Order', 'Check out']","{'item_59_1', 'item_59_0'}",{},{}
item_39_0,Remove Item,2026-01-02 06:21:37,2026-01-02 06:21:37,2026-01-02 06:26:25,Role 1 item,Sara,502,502,502,1,"[0.0, 1.0, 0.0, 0.25, 0.25]",0.25,0,"['Select', 'Remove Item']",{'order_39'},{'Price': 810},{}
item_39_1,Pick Item,2026-01-02 06:21:37,2026-01-02 06:21:37,2026-01-02 06:27:53,Role 2 item,Bob,502,502,501,1,"[0.0, 1.0, 0.0, 0.25, 0.25]",0.25,0,"['Select', 'Pick Item']",{'order_39'},{'Price': 428},{}
